date,BTCUSDT,ETHUSDT,XRPUSDT,SOLUSDT,TRXUSDT,WAVESUSDT,MATICUSDT,LTCUSDT,CHZUSDT,BCHUSDT,FTMUSDT,DOGEUSDT,BNBUSDT,NEARUSDT,GMTUSDT,DASHUSDT,AVAXUSDT
2023-08-17 03:35,28767.99,1809.59,0.5891,22.8760,0.074633,1.6359,0.6234,74.58,0.067897,207.71,0.2154,0.067141,231.94,1.2068,0.1785,28.39,11.3615
2023-08-17 03:40,28773.74,1809.64,0.5894,22.9157,0.074569,1.6302,0.6226,74.50,0.067787,207.44,0.2146,0.067014,232.03,1.2050,0.1782,28.32,11.3453
2023-08-17 03:45,28788.38,1810.23,0.5893,22.9605,0.074749,1.6397,0.6232,74.57,0.067955,207.63,0.2151,0.067212,232.35,1.2097,0.1788,28.46,11.3575
2023-08-17 03:50,28750.53,1808.09,0.5890,22.8527,0.074613,1.6300,0.6209,74.30,0.067672,206.47,0.2141,0.066949,231.87,1.2034,0.1780,28.31,11.3165
2023-08-17 03:55,28734.67,1808.38,0.5873,22.9781,0.074616,1.6325,0.6199,74.22,0.067655,206.44,0.2142,0.067015,231.73,1.2060,0.1781,28.27,11.3155
2023-08-17 04:00,28765.79,1809.33,0.5886,23.0471,0.074630,1.6370,0.6229,74.41,0.067887,206.88,0.2150,0.067122,231.56,1.2084,0.1781,28.35,11.3379
2023-08-17 04:05,28741.18,1807.31,0.5865,22.9641,0.074581,1.6301,0.6207,74.23,0.067550,206.32,0.2142,0.066966,230.85,1.2038,0.1783,28.24,11.2950
2023-08-17 04:10,28612.20,1804.80,0.5860,22.9054,0.074402,1.6313,0.6217,74.22,0.067574,206.09,0.2143,0.067029,230.57,1.2080,0.1784,28.21,11.2824
2023-08-17 04:15,28451.58,1789.75,0.5827,22.6809,0.074152,1.6196,0.6162,73.63,0.066860,204.47,0.2122,0.066504,228.84,1.1969,0.1767,28.14,11.1928
2023-08-17 04:20,28513.35,1790.35,0.5849,22.9251,0.074390,1.6294,0.6194,73.90,0.067284,205.63,0.2134,0.066857,229.66,1.2040,0.1775,28.12,11.2320
2023-08-17 04:25,28542.88,1793.40,0.5871,23.1366,0.074477,1.6339,0.6217,74.28,0.067562,206.45,0.2149,0.067022,229.82,1.2089,0.1778,28.24,11.2940
2023-08-17 04:30,28592.85,1797.54,0.5883,23.1974,0.074624,1.6383,0.6241,74.51,0.067739,207.42,0.2156,0.067200,230.38,1.2126,0.1782,28.33,11.3047
2023-08-17 04:35,28590.16,1798.59,0.5898,23.1020,0.074581,1.6433,0.6245,74.70,0.067720,206.78,0.2154,0.067334,230.55,1.2124,0.1783,28.42,11.2867
2023-08-17 04:40,28619.22,1800.23,0.5933,23.1467,0.074696,1.6465,0.6263,74.99,0.067859,207.38,0.2159,0.067516,230.84,1.2151,0.1789,28.47,11.3251
2023-08-17 04:45,28605.90,1798.29,0.5929,23.1468,0.074706,1.6487,0.6258,74.99,0.067909,207.60,0.2158,0.067584,230.75,1.2165,0.1791,28.50,11.3223
2023-08-17 04:50,28607.60,1798.20,0.5912,23.2131,0.074779,1.6480,0.6255,75.01,0.067993,207.62,0.2158,0.067588,230.81,1.2167,0.1791,28.56,11.3279
2023-08-17 04:55,28637.22,1798.65,0.5914,23.2072,0.074833,1.6516,0.6272,75.25,0.068092,207.93,0.2162,0.067792,230.90,1.2186,0.1791,28.60,11.3428
2023-08-17 05:00,28645.51,1800.40,0.5933,23.2916,0.074853,1.6540,0.6272,75.36,0.068158,208.39,0.2166,0.067938,231.13,1.2207,0.1797,28.74,11.3682
2023-08-17 05:05,28597.96,1797.56,0.5911,23.2278,0.074821,1.6524,0.6253,75.16,0.068019,207.79,0.2159,0.067801,230.93,1.2187,0.1797,28.55,11.3555
2023-08-17 05:10,28611.96,1798.50,0.5917,23.2887,0.074869,1.6520,0.6263,75.33,0.068104,209.08,0.2160,0.067779,231.07,1.2202,0.1797,28.65,11.3627
2023-08-17 05:15,28595.00,1796.47,0.5914,23.2399,0.074879,1.6496,0.6241,75.28,0.067909,208.73,0.2157,0.067675,230.81,1.2200,0.1799,28.56,11.3612
2023-08-17 05:20,28587.98,1796.35,0.5917,23.2271,0.074913,1.6480,0.6236,75.23,0.067847,208.96,0.2156,0.067730,230.36,1.2172,0.1797,28.52,11.3715
2023-08-17 05:25,28594.60,1796.74,0.5917,23.2219,0.074897,1.6460,0.6240,75.18,0.067906,208.75,0.2157,0.067821,230.48,1.2177,0.1798,28.54,11.3652
2023-08-17 05:30,28639.89,1798.83,0.5919,23.2535,0.074941,1.6477,0.6238,75.20,0.067993,209.22,0.2162,0.067792,230.48,1.2175,0.1798,28.54,11.3628
2023-08-17 05:35,28626.98,1798.43,0.5917,23.2108,0.074959,1.6507,0.6239,75.11,0.068023,208.88,0.2160,0.067888,230.68,1.2167,0.1801,28.57,11.3541
2023-08-17 05:40,28610.55,1798.90,0.5919,23.1888,0.074901,1.6489,0.6239,75.00,0.068047,208.91,0.2156,0.067845,230.59,1.2146,0.1801,28.56,11.3594
2023-08-17 05:45,28613.47,1798.93,0.5919,23.2044,0.074886,1.6487,0.6232,75.02,0.068062,209.45,0.2156,0.067884,230.51,1.2149,0.1800,28.54,11.3654
2023-08-17 05:50,28609.09,1799.62,0.5925,23.2539,0.074895,1.6517,0.6243,75.02,0.068117,209.29,0.2158,0.068048,230.67,1.2155,0.1801,28.56,11.3850
2023-08-17 05:55,28616.80,1799.70,0.5933,23.2755,0.074962,1.6520,0.6246,75.11,0.068183,209.27,0.2161,0.068184,230.92,1.2155,0.1801,28.54,11.3874
2023-08-17 06:00,28636.19,1801.67,0.5944,23.3292,0.075045,1.6543,0.6256,75.22,0.068440,209.74,0.2166,0.068253,230.94,1.2168,0.1804,28.60,11.4100
2023-08-17 06:05,28632.36,1801.02,0.5944,23.3448,0.075016,1.6557,0.6255,75.25,0.068419,209.90,0.2166,0.068235,230.79,1.2187,0.1804,28.60,11.4172
2023-08-17 06:10,28607.03,1798.85,0.5928,23.2962,0.074948,1.6516,0.6239,75.07,0.068289,209.76,0.2160,0.068137,230.66,1.2146,0.1802,28.54,11.4007
2023-08-17 06:15,28606.29,1798.85,0.5925,23.2748,0.074919,1.6512,0.6239,75.06,0.068320,209.78,0.2162,0.068228,230.54,1.2147,0.1803,28.56,11.3988
2023-08-17 06:20,28595.43,1798.75,0.5911,23.2774,0.074993,1.6554,0.6239,75.19,0.068402,209.72,0.2164,0.068132,230.57,1.2172,0.1805,28.62,11.4070
2023-08-17 06:25,28595.04,1797.11,0.5910,23.3036,0.074953,1.6562,0.6239,75.07,0.068314,209.72,0.2164,0.068076,230.61,1.2167,0.1805,28.59,11.3929
2023-08-17 06:30,28593.25,1796.13,0.5903,23.3046,0.074925,1.6528,0.6239,75.07,0.068316,209.64,0.2167,0.068037,230.25,1.2165,0.1804,28.56,11.3959
2023-08-17 06:35,28591.72,1796.95,0.5913,23.3090,0.074976,1.6614,0.6247,75.03,0.068395,209.86,0.2170,0.068042,230.21,1.2179,0.1805,28.59,11.4061
2023-08-17 06:40,28607.40,1797.20,0.5909,23.3238,0.075005,1.6631,0.6251,75.12,0.068415,210.04,0.2168,0.068153,230.24,1.2183,0.1805,28.57,11.4092
2023-08-17 06:45,28609.99,1796.91,0.5905,23.2989,0.075044,1.6647,0.6249,75.13,0.068407,210.31,0.2168,0.068096,230.22,1.2185,0.1806,28.56,11.4128
2023-08-17 06:50,28622.67,1797.62,0.5912,23.3486,0.075060,1.6693,0.6260,75.23,0.068556,210.60,0.2167,0.068188,230.58,1.2197,0.1810,28.61,11.4208
2023-08-17 06:55,28644.89,1798.92,0.5921,23.3566,0.075180,1.6729,0.6265,75.32,0.068654,210.98,0.2174,0.068335,230.58,1.2218,0.1814,28.63,11.4373
2023-08-17 07:00,28650.38,1798.92,0.5921,23.3733,0.075188,1.6707,0.6261,75.30,0.068605,211.27,0.2173,0.068290,230.58,1.2226,0.1814,28.66,11.4439
2023-08-17 07:05,28649.12,1799.84,0.5919,23.3722,0.075186,1.6734,0.6266,75.29,0.068584,210.66,0.2176,0.068349,230.92,1.2225,0.1814,28.69,11.4462
2023-08-17 07:10,28683.37,1800.59,0.5921,23.3743,0.075196,1.6754,0.6269,75.32,0.068581,210.66,0.2173,0.068374,230.92,1.2220,0.1815,28.68,11.4437
2023-08-17 07:15,28696.48,1801.12,0.5922,23.3842,0.075204,1.6751,0.6271,75.30,0.068618,210.42,0.2175,0.068298,231.10,1.2227,0.1815,28.63,11.4353
2023-08-17 07:20,28709.00,1801.50,0.5921,23.3781,0.075204,1.6751,0.6277,75.30,0.068650,210.28,0.2175,0.068334,231.16,1.2222,0.1815,28.63,11.4425
2023-08-17 07:25,28681.92,1799.58,0.5914,23.3293,0.075123,1.6708,0.6261,75.18,0.068479,209.82,0.2173,0.068213,231.00,1.2207,0.1815,28.60,11.4240
2023-08-17 07:30,28673.40,1799.13,0.5911,23.3059,0.075131,1.6699,0.6254,75.06,0.068404,209.78,0.2171,0.068194,231.00,1.2193,0.1815,28.59,11.4215
2023-08-17 07:35,28672.37,1798.80,0.5919,23.3091,0.075104,1.6716,0.6254,75.13,0.068416,209.88,0.2173,0.068117,230.76,1.2190,0.1811,28.58,11.4192
2023-08-17 07:40,28676.27,1799.06,0.5921,23.2763,0.075088,1.6712,0.6246,75.07,0.068345,209.99,0.2172,0.068065,230.84,1.2191,0.1811,28.54,11.4243
2023-08-17 07:45,28667.91,1798.61,0.5920,23.2576,0.075088,1.6712,0.6241,75.09,0.068355,209.62,0.2169,0.068040,230.86,1.2181,0.1811,28.51,11.3998
2023-08-17 07:50,28701.40,1800.37,0.5926,23.3204,0.075166,1.6731,0.6247,75.22,0.068454,210.08,0.2176,0.068109,230.94,1.2190,0.1811,28.54,11.4254
2023-08-17 07:55,28696.82,1800.89,0.5930,23.3055,0.075136,1.6742,0.6248,75.26,0.068438,210.01,0.2177,0.068128,231.08,1.2201,0.1812,28.59,11.4269
2023-08-17 08:00,28655.45,1800.31,0.5927,23.2653,0.075063,1.6732,0.6241,75.23,0.068380,209.59,0.2175,0.068097,230.99,1.2183,0.1811,28.56,11.4168
2023-08-17 08:05,28646.71,1799.58,0.5922,23.2628,0.075062,1.6757,0.6232,75.18,0.068469,209.34,0.2173,0.068021,230.98,1.2180,0.1811,28.56,11.4241
2023-08-17 08:10,28633.35,1798.34,0.5921,23.2721,0.075084,1.6746,0.6227,75.17,0.068370,209.63,0.2172,0.067991,230.92,1.2168,0.1810,28.55,11.4205
2023-08-17 08:15,28627.30,1798.12,0.5922,23.2528,0.075168,1.6731,0.6220,75.17,0.068447,209.60,0.2172,0.067978,230.75,1.2164,0.1812,28.54,11.4218
2023-08-17 08:20,28650.46,1798.90,0.5922,23.2907,0.075215,1.6749,0.6226,75.29,0.068548,209.67,0.2173,0.067992,230.68,1.2192,0.1811,28.58,11.4270
2023-08-17 08:25,28651.92,1798.70,0.5931,23.2747,0.075154,1.6730,0.6222,75.29,0.068427,209.58,0.2173,0.068039,230.73,1.2190,0.1811,28.56,11.4056
2023-08-17 08:30,28659.99,1799.08,0.5932,23.2580,0.075113,1.6704,0.6224,75.27,0.068436,209.23,0.2170,0.068020,230.85,1.2189,0.1810,28.56,11.4119
2023-08-17 08:35,28677.73,1799.68,0.5935,23.2695,0.075120,1.6735,0.6224,75.37,0.068491,209.02,0.2174,0.068079,230.81,1.2197,0.1807,28.53,11.4029
2023-08-17 08:40,28666.61,1799.60,0.5926,23.2492,0.075096,1.6709,0.6219,75.29,0.068439,209.07,0.2174,0.068027,230.99,1.2190,0.1807,28.52,11.4046
2023-08-17 08:45,28656.50,1799.33,0.5928,23.2406,0.075086,1.6719,0.6216,75.30,0.068535,208.94,0.2174,0.068100,230.89,1.2192,0.1807,28.53,11.4076
2023-08-17 08:50,28656.79,1799.57,0.5922,23.2310,0.075083,1.6710,0.6221,75.37,0.068533,209.11,0.2175,0.068122,230.89,1.2199,0.1807,28.52,11.4202
2023-08-17 08:55,28661.08,1799.81,0.5928,23.2456,0.075069,1.6730,0.6229,75.44,0.068554,209.25,0.2176,0.068174,231.08,1.2213,0.1807,28.56,11.4296
2023-08-17 09:00,28663.83,1800.37,0.5928,23.2940,0.075068,1.6732,0.6228,75.46,0.068585,209.52,0.2178,0.068180,231.11,1.2219,0.1807,28.59,11.4345
2023-08-17 09:05,28663.00,1800.75,0.5922,23.2927,0.075009,1.6750,0.6227,75.48,0.068649,209.60,0.2179,0.068112,231.11,1.2214,0.1807,28.60,11.4404
2023-08-17 09:10,28655.02,1800.97,0.5919,23.2891,0.075027,1.6785,0.6219,75.56,0.068699,209.77,0.2182,0.068124,231.07,1.2222,0.1807,28.61,11.4477
2023-08-17 09:15,28652.24,1801.00,0.5917,23.2688,0.075039,1.6816,0.6220,75.58,0.068687,209.84,0.2182,0.068172,231.07,1.2220,0.1807,28.61,11.4478
2023-08-17 09:20,28657.97,1801.79,0.5925,23.2880,0.074946,1.6816,0.6226,75.65,0.068726,210.04,0.2181,0.068173,231.33,1.2243,0.1809,28.62,11.4542
2023-08-17 09:25,28666.60,1802.00,0.5930,23.3156,0.074679,1.6829,0.6237,75.77,0.068871,210.79,0.2183,0.068257,231.66,1.2251,0.1809,28.63,11.4686
2023-08-17 09:30,28684.98,1802.90,0.5933,23.3515,0.074442,1.6843,0.6242,75.76,0.068878,210.81,0.2184,0.068274,231.73,1.2277,0.1809,28.69,11.4790
2023-08-17 09:35,28677.80,1802.60,0.5911,23.3037,0.074549,1.6835,0.6227,75.74,0.068807,210.56,0.2180,0.068193,231.64,1.2241,0.1812,28.69,11.4580
2023-08-17 09:40,28673.73,1802.08,0.5903,23.2849,0.074595,1.6821,0.6220,75.60,0.068756,210.01,0.2178,0.068076,231.52,1.2208,0.1808,28.62,11.4461
2023-08-17 09:45,28670.84,1801.19,0.5897,23.2791,0.074629,1.6800,0.6219,75.50,0.068715,209.98,0.2177,0.068033,231.50,1.2207,0.1809,28.59,11.4450
2023-08-17 09:50,28666.82,1800.80,0.5897,23.2705,0.074633,1.6791,0.6225,75.55,0.068777,209.92,0.2179,0.068068,231.50,1.2208,0.1807,28.59,11.4497
2023-08-17 09:55,28690.99,1801.98,0.5896,23.3037,0.074726,1.6807,0.6236,75.63,0.068851,210.40,0.2180,0.068087,231.61,1.2222,0.1809,28.60,11.4627
2023-08-17 10:00,28685.09,1801.99,0.5891,23.2962,0.074704,1.6796,0.6229,75.65,0.068738,210.38,0.2180,0.068079,231.65,1.2209,0.1808,28.62,11.4599
2023-08-17 10:05,28674.10,1800.62,0.5893,23.2512,0.074617,1.6788,0.6221,75.54,0.068713,210.21,0.2179,0.067987,231.51,1.2192,0.1806,28.55,11.4522
2023-08-17 10:10,28691.39,1801.64,0.5890,23.2500,0.074651,1.6790,0.6222,75.62,0.068735,210.37,0.2180,0.068052,231.51,1.2201,0.1806,28.57,11.4608
2023-08-17 10:15,28699.54,1802.16,0.5891,23.2466,0.074674,1.6814,0.6223,75.61,0.068797,210.58,0.2179,0.068059,231.74,1.2197,0.1806,28.60,11.4676
2023-08-17 10:20,28681.67,1801.52,0.5877,23.2075,0.074656,1.6793,0.6215,75.49,0.068752,210.30,0.2177,0.068003,231.67,1.2191,0.1809,28.57,11.4576
2023-08-17 10:25,28693.17,1802.89,0.5883,23.2634,0.074685,1.6801,0.6218,75.61,0.068857,210.53,0.2178,0.068107,231.69,1.2208,0.1809,28.60,11.4671
2023-08-17 10:30,28693.17,1802.89,0.5878,23.2707,0.074674,1.6853,0.6218,75.59,0.068822,210.45,0.2178,0.068101,231.78,1.2212,0.1809,28.61,11.4681
2023-08-17 10:35,28685.01,1802.68,0.5877,23.2240,0.074671,1.6854,0.6215,75.48,0.068759,210.39,0.2177,0.068070,231.75,1.2200,0.1807,28.55,11.4600
2023-08-17 10:40,28670.73,1802.51,0.5898,23.2504,0.074732,1.6849,0.6211,75.46,0.068817,210.17,0.2173,0.068003,231.77,1.2191,0.1806,28.55,11.4657
2023-08-17 10:45,28652.14,1801.65,0.5893,23.2368,0.074728,1.6859,0.6206,75.43,0.068980,209.80,0.2171,0.067957,231.66,1.2189,0.1806,28.52,11.4551
2023-08-17 10:50,28632.84,1800.89,0.5901,23.2100,0.074782,1.6881,0.6209,75.38,0.069141,209.59,0.2172,0.067943,231.59,1.2199,0.1803,28.51,11.4610
2023-08-17 10:55,28642.74,1801.24,0.5904,23.2805,0.074775,1.6963,0.6218,75.46,0.069121,210.19,0.2173,0.067959,231.63,1.2210,0.1803,28.57,11.4787
2023-08-17 11:00,28631.32,1800.62,0.5899,23.2650,0.074778,1.6950,0.6213,75.40,0.068991,209.97,0.2171,0.067935,231.63,1.2208,0.1804,28.55,11.4765
2023-08-17 11:05,28627.57,1800.66,0.5896,23.2718,0.074779,1.6865,0.6207,75.48,0.068950,209.97,0.2172,0.067951,231.57,1.2210,0.1804,28.53,11.4769
2023-08-17 11:10,28621.00,1800.61,0.5892,23.2503,0.074733,1.6829,0.6204,75.38,0.068895,209.76,0.2172,0.067901,231.57,1.2205,0.1804,28.48,11.4721
2023-08-17 11:15,28612.18,1799.70,0.5892,23.2591,0.074727,1.6856,0.6202,75.41,0.068852,209.62,0.2172,0.067861,231.41,1.2220,0.1804,28.50,11.4734
2023-08-17 11:20,28606.01,1799.05,0.5893,23.2526,0.074841,1.6852,0.6195,75.33,0.068726,209.62,0.2172,0.067901,231.17,1.2223,0.1804,28.47,11.4743
2023-08-17 11:25,28621.75,1799.97,0.5896,23.2629,0.074880,1.6865,0.6211,75.47,0.068772,209.98,0.2174,0.067965,231.29,1.2238,0.1804,28.53,11.4795
2023-08-17 11:30,28621.46,1800.30,0.5901,23.2600,0.074852,1.6879,0.6207,75.44,0.068847,209.85,0.2175,0.067985,231.05,1.2246,0.1805,28.57,11.4860
2023-08-17 11:35,28627.99,1800.16,0.5903,23.2809,0.074842,1.6885,0.6211,75.52,0.068873,209.85,0.2176,0.068030,231.07,1.2235,0.1806,28.53,11.4878
2023-08-17 11:40,28619.33,1800.12,0.5903,23.2843,0.074855,1.6902,0.6214,75.54,0.068870,210.20,0.2177,0.068044,231.22,1.2242,0.1806,28.60,11.4800
2023-08-17 11:45,28614.06,1799.48,0.5915,23.2911,0.074804,1.6926,0.6216,75.45,0.068912,210.34,0.2177,0.068014,231.22,1.2225,0.1806,28.60,11.4831
2023-08-17 11:50,28604.27,1798.37,0.5914,23.2448,0.074734,1.6906,0.6209,75.44,0.068848,210.00,0.2172,0.067932,231.07,1.2210,0.1811,28.52,11.4714
2023-08-17 11:55,28591.01,1798.28,0.5893,23.2264,0.074771,1.6901,0.6207,75.47,0.068868,209.76,0.2167,0.067880,231.17,1.2203,0.1809,28.53,11.4667
2023-08-17 12:00,28587.04,1798.27,0.5885,23.2135,0.074810,1.6906,0.6206,75.46,0.068944,209.60,0.2168,0.067809,231.14,1.2195,0.1808,28.53,11.4569
2023-08-17 12:05,28586.78,1797.53,0.5887,23.2096,0.074793,1.6879,0.6201,75.36,0.068827,209.58,0.2166,0.067816,231.02,1.2192,0.1807,28.51,11.4544
2023-08-17 12:10,28610.90,1797.60,0.5880,23.2295,0.074771,1.6896,0.6200,75.30,0.068874,209.58,0.2168,0.067761,231.02,1.2188,0.1807,28.52,11.4594
2023-08-17 12:15,28612.73,1797.14,0.5873,23.2142,0.074891,1.6948,0.6203,75.33,0.068964,209.48,0.2168,0.067768,230.95,1.2188,0.1807,28.51,11.4697
2023-08-17 12:20,28598.88,1796.63,0.5872,23.1750,0.074825,1.6978,0.6195,75.33,0.068827,209.22,0.2164,0.067942,230.75,1.2190,0.1807,28.51,11.4547
2023-08-17 12:25,28577.87,1795.46,0.5886,23.1431,0.074846,1.6990,0.6194,75.34,0.068938,209.57,0.2166,0.067865,230.80,1.2190,0.1807,28.55,11.4666
2023-08-17 12:30,28563.01,1793.51,0.5881,23.1124,0.074771,1.6920,0.6187,75.25,0.068804,209.39,0.2163,0.067671,230.59,1.2186,0.1806,28.51,11.4561
2023-08-17 12:35,28581.77,1795.00,0.5868,23.1671,0.074836,1.6876,0.6175,75.35,0.068764,209.62,0.2166,0.067733,230.63,1.2189,0.1807,28.52,11.4596
2023-08-17 12:40,28542.54,1789.35,0.5860,23.0699,0.074836,1.6742,0.6158,75.13,0.068209,208.97,0.2157,0.067550,230.50,1.2133,0.1800,28.42,11.4058
2023-08-17 12:45,28558.47,1792.59,0.5861,23.0900,0.074883,1.6797,0.6167,75.26,0.068645,209.31,0.2159,0.067590,230.47,1.2147,0.1801,28.43,11.4535
2023-08-17 12:50,28584.47,1794.41,0.5869,23.1533,0.074955,1.6849,0.6190,75.43,0.068886,209.70,0.2164,0.067724,230.74,1.2187,0.1801,28.51,11.4773
2023-08-17 12:55,28601.02,1795.75,0.5863,23.1660,0.075039,1.6849,0.6203,75.53,0.069047,210.05,0.2171,0.067799,230.92,1.2211,0.1808,28.57,11.4936
2023-08-17 13:00,28581.65,1793.93,0.5859,23.1329,0.074980,1.6819,0.6175,75.40,0.068950,209.78,0.2165,0.067717,230.89,1.2174,0.1806,28.52,11.4822
2023-08-17 13:05,28585.28,1793.24,0.5860,23.1368,0.074996,1.6832,0.6170,75.41,0.068934,210.07,0.2167,0.067703,230.74,1.2183,0.1805,28.55,11.4780
2023-08-17 13:10,28605.58,1794.29,0.5861,23.1820,0.074946,1.6860,0.6182,75.33,0.069257,210.38,0.2169,0.067805,230.78,1.2189,0.1807,28.54,11.4850
2023-08-17 13:15,28597.93,1793.47,0.5849,23.1800,0.074933,1.6853,0.6179,75.31,0.069521,210.02,0.2170,0.067710,230.65,1.2197,0.1806,28.53,11.4887
2023-08-17 13:20,28618.99,1794.91,0.5850,23.1770,0.075002,1.6853,0.6186,75.34,0.070472,210.26,0.2172,0.067760,231.05,1.2199,0.1811,28.56,11.4994
2023-08-17 13:25,28609.97,1794.49,0.5848,23.1606,0.074934,1.6835,0.6185,75.24,0.071046,209.88,0.2170,0.067687,230.97,1.2179,0.1811,28.56,11.4965
2023-08-17 13:30,28601.60,1793.65,0.5850,23.1766,0.074936,1.6815,0.6178,75.20,0.070838,209.85,0.2168,0.067515,230.99,1.2174,0.1811,28.56,11.4815
2023-08-17 13:35,28591.35,1793.37,0.5855,23.1839,0.074919,1.6832,0.6176,75.26,0.070273,209.74,0.2170,0.067611,230.99,1.2179,0.1810,28.54,11.4890
2023-08-17 13:40,28580.01,1791.42,0.5850,23.1339,0.074895,1.6768,0.6165,75.14,0.069894,209.48,0.2166,0.067223,230.82,1.2170,0.1805,28.49,11.4609
2023-08-17 13:45,28602.63,1792.41,0.5856,23.1659,0.074904,1.6799,0.6178,75.05,0.070064,209.62,0.2169,0.067463,230.94,1.2160,0.1805,28.53,11.4797
2023-08-17 13:50,28605.84,1793.01,0.5861,23.1674,0.074922,1.6783,0.6163,75.12,0.069868,209.64,0.2169,0.067481,230.96,1.2155,0.1801,28.51,11.4728
2023-08-17 13:55,28608.90,1792.99,0.5852,23.1552,0.074888,1.6775,0.6161,75.15,0.069657,209.51,0.2169,0.067432,230.98,1.2157,0.1801,28.52,11.4640
2023-08-17 14:00,28608.90,1793.03,0.5848,23.1449,0.074896,1.6793,0.6159,75.11,0.069562,209.24,0.2168,0.067364,230.93,1.2164,0.1802,28.54,11.4633
2023-08-17 14:05,28600.01,1792.03,0.5855,23.1631,0.074962,1.6782,0.6133,75.06,0.069449,209.22,0.2164,0.067309,230.92,1.2138,0.1800,28.48,11.4534
2023-08-17 14:10,28570.00,1789.79,0.5843,23.0804,0.074870,1.6751,0.6125,74.93,0.069352,208.73,0.2158,0.067172,230.61,1.2114,0.1799,28.47,11.4323
2023-08-17 14:15,28564.50,1788.58,0.5839,23.0446,0.074879,1.6728,0.6111,74.87,0.069423,208.39,0.2155,0.067049,230.16,1.2114,0.1796,28.43,11.4136
2023-08-17 14:20,28559.69,1787.51,0.5852,23.0341,0.074909,1.6747,0.6114,74.94,0.069540,208.54,0.2157,0.067055,230.19,1.2116,0.1797,28.45,11.4149
2023-08-17 14:25,28539.96,1787.46,0.5853,23.0278,0.074820,1.6721,0.6109,74.93,0.069543,208.52,0.2157,0.067057,230.41,1.2093,0.1798,28.47,11.4148
2023-08-17 14:30,28551.42,1788.80,0.5860,23.0659,0.074867,1.6788,0.6123,75.09,0.069712,208.99,0.2164,0.067175,230.53,1.2114,0.1800,28.50,11.4273
2023-08-17 14:35,28548.29,1788.32,0.5856,23.0830,0.074936,1.6807,0.6117,75.09,0.069599,209.07,0.2163,0.067163,230.53,1.2118,0.1798,28.55,11.4297
2023-08-17 14:40,28550.97,1789.19,0.5850,23.1015,0.074922,1.6800,0.6120,75.11,0.069481,209.26,0.2164,0.067100,230.66,1.2136,0.1798,28.53,11.4317
2023-08-17 14:45,28516.29,1785.41,0.5841,23.0303,0.074859,1.6737,0.6095,74.95,0.069247,208.44,0.2156,0.066950,230.39,1.2090,0.1795,28.48,11.3996
2023-08-17 14:50,28516.30,1786.82,0.5855,23.0662,0.074891,1.6791,0.6100,75.08,0.069311,208.99,0.2156,0.067098,230.48,1.2117,0.1797,28.51,11.4131
2023-08-17 14:55,28527.04,1786.41,0.5847,23.0661,0.074895,1.6792,0.6108,75.03,0.069321,208.14,0.2157,0.067023,230.95,1.2120,0.1801,28.49,11.4247
2023-08-17 15:00,28509.04,1785.91,0.5853,23.0545,0.074884,1.6751,0.6098,74.95,0.069221,208.00,0.2156,0.067022,230.56,1.2101,0.1798,28.48,11.4073
2023-08-17 15:05,28526.92,1787.21,0.5854,23.0810,0.074883,1.6765,0.6101,75.04,0.069155,208.00,0.2159,0.067091,230.63,1.2112,0.1798,28.52,11.4124
2023-08-17 15:10,28542.92,1788.68,0.5856,23.1200,0.074895,1.6808,0.6113,75.15,0.069237,208.18,0.2163,0.067190,231.01,1.2137,0.1799,28.54,11.4283
2023-08-17 15:15,28560.82,1788.65,0.5846,23.1026,0.074887,1.6755,0.6109,75.10,0.068658,207.80,0.2162,0.067141,231.01,1.2127,0.1797,28.52,11.4228
2023-08-17 15:20,28569.99,1789.75,0.5850,23.1111,0.074912,1.6776,0.6111,75.15,0.068718,207.82,0.2166,0.067198,231.00,1.2142,0.1797,28.54,11.4251
2023-08-17 15:25,28555.87,1788.89,0.5852,23.0787,0.074862,1.6770,0.6107,75.02,0.068657,207.51,0.2163,0.067131,230.91,1.2133,0.1798,28.55,11.4218
2023-08-17 15:30,28555.87,1788.88,0.5852,23.0852,0.074916,1.6795,0.6105,75.04,0.068728,207.48,0.2165,0.067196,230.91,1.2134,0.1797,28.51,11.4250
2023-08-17 15:35,28527.67,1788.10,0.5856,23.0763,0.074915,1.6813,0.6103,75.08,0.068749,207.36,0.2165,0.067231,230.87,1.2126,0.1798,28.51,11.4208
2023-08-17 15:40,28507.36,1787.62,0.5862,23.0690,0.074932,1.6810,0.6108,75.19,0.068977,207.77,0.2166,0.067304,230.79,1.2144,0.1796,28.56,11.4336
2023-08-17 15:45,28487.04,1787.77,0.5858,23.0909,0.074994,1.6820,0.6117,75.19,0.069027,207.93,0.2167,0.067329,230.90,1.2151,0.1792,28.58,11.4372
2023-08-17 15:50,28480.01,1787.89,0.5865,23.1309,0.075007,1.6814,0.6127,75.24,0.069119,208.34,0.2169,0.067305,231.07,1.2150,0.1796,28.59,11.4448
2023-08-17 15:55,28461.53,1786.20,0.5859,23.0914,0.074953,1.6774,0.6113,75.04,0.069027,207.60,0.2165,0.067148,230.79,1.2121,0.1790,28.54,11.4288
2023-08-17 16:00,28537.79,1789.94,0.5869,23.1772,0.075063,1.6834,0.6136,75.31,0.069531,208.61,0.2173,0.067376,231.24,1.2167,0.1799,28.61,11.4630
